MatchIdx,Date,League,HomeTeam,AwayTeam,BetType,Odds,FairOdds,Stake,Result,Win,Profit
1061,2024-01-06,3,Lecce,Cagliari,Draw,3.25,3.1980260131658342,1,1,1,2.25
1062,2024-01-06,3,Sassuolo,Fiorentina,Draw,3.5,3.287297208553387,1,0,0,-1.0
1066,2024-05-06,3,Salernitana,Atalanta,Draw,5.5,3.4404720416340435,1,2,0,-1.0
1069,2023-10-06,3,Lecce,Sassuolo,Draw,3.4,3.274270992074782,1,1,1,2.4
1070,2023-11-06,3,Frosinone,Empoli,Draw,3.6,3.142359059561318,1,0,0,-1.0
1075,2024-01-07,3,Salernitana,Juventus,Draw,4.5,3.766076128638949,1,2,0,-1.0
1078,2024-04-07,3,Monza,Napoli,Draw,3.8,3.4561282377034748,1,2,0,-1.0
1079,2024-04-07,3,Cagliari,Atalanta,Draw,3.8,3.1138733419573827,1,0,0,-1.0
1086,2024-04-08,3,Udinese,Inter,Draw,4.5,4.1737595965148495,1,2,0,-1.0
1087,2023-10-08,3,Monza,Salernitana,Draw,3.8,3.698902380351,1,0,0,-1.0
1088,2023-10-08,3,Frosinone,Verona,Draw,3.3,3.2653385179008456,1,0,0,-1.0
1089,2023-10-08,3,Lazio,Atalanta,Draw,3.3,3.090051693242091,1,0,0,-1.0
1091,2023-10-08,3,Napoli,Fiorentina,Draw,4.2,3.871482029416432,1,2,0,-1.0
1093,2024-02-09,3,Salernitana,Empoli,Draw,3.2,2.793325596237146,1,2,0,-1.0
1094,2024-03-09,3,Cagliari,Salernitana,Draw,3.6,2.9368196435010105,1,0,0,-1.0
1095,2024-03-09,3,Sassuolo,Frosinone,Draw,3.6,3.5694991648277825,1,0,0,-1.0
1098,2023-12-09,3,Verona,Lazio,Draw,3.4,3.1107212809968448,1,1,1,2.4
1100,2023-12-09,3,Inter,Udinese,Draw,6.5,6.451340498934862,1,0,0,-1.0
1104,2024-03-10,3,Lecce,Verona,Draw,3.25,3.1376604859706343,1,2,0,-1.0
1105,2024-03-10,3,Milan,Empoli,Draw,5.0,4.884506186417064,1,0,0,-1.0
1109,2023-11-10,3,Sassuolo,Salernitana,Draw,4.2,3.4994214982824956,1,1,1,3.2
1113,2023-12-10,3,Salernitana,Bologna,Draw,3.3,2.946289851610252,1,2,0,-1.0
1115,2024-02-11,3,Fiorentina,Frosinone,Draw,4.33,3.9446774422595534,1,0,0,-1.0
1116,2024-02-11,3,Bologna,Lecce,Draw,3.6,3.5584273587685855,1,0,0,-1.0
1118,2024-02-11,3,Genoa,Atalanta,Draw,3.3,3.2306276332019763,1,2,0,-1.0
1126,2023-12-11,3,Empoli,Lecce,Draw,3.2,2.867031980994631,1,1,1,2.2
1127,2023-12-11,3,Cagliari,Sassuolo,Draw,3.5,3.223600481800608,1,0,0,-1.0
1131,2024-05-12,3,Genoa,Sassuolo,Draw,3.5,3.274375925159745,1,0,0,-1.0
1135,2023-11-12,3,Napoli,Empoli,Draw,7.0,6.124634415759854,1,2,0,-1.0
1137,2023-11-12,3,Udinese,Atalanta,Draw,3.5,3.4190678113678397,1,1,1,2.5
1141,2024-01-13,3,Napoli,Salernitana,Draw,5.0,4.103258358227753,1,0,0,-1.0
1142,2024-01-13,3,Verona,Empoli,Draw,3.25,3.2064200778961993,1,0,0,-1.0
1144,2024-04-13,3,Lecce,Empoli,Draw,3.1,2.9802431364018305,1,0,0,-1.0
1147,2024-05-13,3,Lecce,Udinese,Draw,3.1,3.0607706889000115,1,2,0,-1.0
1154,2024-04-14,3,Napoli,Frosinone,Draw,5.5,3.804012449951249,1,1,1,4.5
1157,2024-01-15,3,Atalanta,Frosinone,Draw,4.5,4.342429238595114,1,0,0,-1.0
1165,2024-03-16,3,Monza,Cagliari,Draw,3.5,2.978930545082337,1,0,0,-1.0
1167,2024-03-16,3,Salernitana,Lecce,Draw,3.2,2.7510743015245804,1,2,0,-1.0
1168,2024-03-16,3,Frosinone,Lazio,Draw,3.4,3.241266132575115,1,2,0,-1.0
1171,2023-09-16,3,Genoa,Napoli,Draw,3.8,3.1748095583682137,1,1,1,2.8
1172,2023-12-16,3,Lecce,Frosinone,Draw,3.3,2.6957232163249034,1,0,0,-1.0
1180,2024-03-17,3,Roma,Sassuolo,Draw,4.75,4.110041257940524,1,0,0,-1.0
1184,2023-09-17,3,Frosinone,Sassuolo,Draw,3.4,2.39998012631921,1,0,0,-1.0
1185,2023-09-17,3,Monza,Lecce,Draw,3.4,3.1873783376654448,1,1,1,2.4
1187,2023-09-17,3,Roma,Empoli,Draw,4.5,4.190600385362328,1,0,0,-1.0
1188,2023-12-17,3,Milan,Monza,Draw,4.33,4.081438100008185,1,0,0,-1.0
1189,2023-12-17,3,Fiorentina,Verona,Draw,5.0,4.646861762214518,1,0,0,-1.0
1190,2023-12-17,3,Udinese,Sassuolo,Draw,3.5,3.0596552614028782,1,1,1,2.5
1194,2024-02-18,3,Empoli,Fiorentina,Draw,3.3,2.9317045154523464,1,1,1,2.3
1196,2024-02-18,3,Frosinone,Roma,Draw,3.75,3.4383241115084084,1,2,0,-1.0
1205,2024-05-19,3,Sassuolo,Cagliari,Draw,3.3,2.8390242435981525,1,2,0,-1.0
1206,2024-05-19,3,Monza,Frosinone,Draw,3.4,2.8548585890839164,1,2,0,-1.0
1207,2024-05-19,3,Udinese,Empoli,Draw,3.4,2.9642604271215283,1,1,1,2.4
1210,2023-08-19,3,Empoli,Verona,Draw,3.2,2.925373162749682,1,2,0,-1.0
1211,2023-08-19,3,Frosinone,Napoli,Draw,5.0,3.96556653601238,1,2,0,-1.0
1215,2024-01-20,3,Udinese,Milan,Draw,3.8,3.226606074425835,1,2,0,-1.0
1216,2024-04-20,3,Empoli,Napoli,Draw,4.0,3.379365830425123,1,0,0,-1.0
1218,2024-05-20,3,Salernitana,Verona,Draw,3.8,2.985421353252,1,2,0,-1.0
1222,2023-08-20,3,Lecce,Lazio,Draw,3.3,3.071618209052256,1,0,0,-1.0
1224,2024-01-21,3,Frosinone,Cagliari,Draw,3.4,3.1625794425636884,1,0,0,-1.0
1225,2024-01-21,3,Empoli,Monza,Draw,3.3,2.8627550568828974,1,0,0,-1.0
1226,2024-01-21,3,Salernitana,Genoa,Draw,3.2,2.5708870556450867,1,2,0,-1.0
1228,2024-04-21,3,Sassuolo,Lecce,Draw,3.3,2.863056074334927,1,2,0,-1.0
1230,2024-04-21,3,Salernitana,Fiorentina,Draw,4.0,3.5857248805906,1,2,0,-1.0
1236,2023-10-21,3,Sassuolo,Lazio,Draw,3.5,2.662724085203595,1,2,0,-1.0
1240,2023-09-22,3,Salernitana,Frosinone,Draw,3.2,2.9294816390254024,1,1,1,2.2
1241,2023-09-22,3,Lecce,Genoa,Draw,3.2,3.191623542150081,1,0,0,-1.0
1242,2023-10-22,3,Roma,Monza,Draw,3.6,3.5889566999438816,1,0,0,-1.0
1244,2023-10-22,3,Salernitana,Cagliari,Draw,3.2,3.078006659632008,1,1,1,2.2
1248,2023-12-22,3,Sassuolo,Genoa,Draw,3.3,2.5517949204384376,1,2,0,-1.0
1250,2023-12-22,3,Salernitana,Milan,Draw,4.5,3.5584975594445667,1,1,1,3.5
1254,2023-09-23,3,Sassuolo,Juventus,Draw,4.0,3.63964935729453,1,0,0,-1.0
1255,2023-09-23,3,Lazio,Monza,Draw,3.8,3.620687600651643,1,1,1,2.8
1256,2023-10-23,3,Udinese,Lecce,Draw,3.3,3.261274377211069,1,1,1,2.3
1262,2023-12-23,3,Verona,Cagliari,Draw,3.25,3.1522181656930326,1,0,0,-1.0
1264,2024-02-24,3,Sassuolo,Empoli,Draw,3.4,3.241483806625036,1,2,0,-1.0
1265,2024-02-24,3,Salernitana,Monza,Draw,3.1,2.822509809064696,1,2,0,-1.0
1270,2023-09-24,3,Udinese,Fiorentina,Draw,3.5,3.4669970271622206,1,2,0,-1.0
1274,2024-02-25,3,Cagliari,Napoli,Draw,3.75,3.2624083016094074,1,1,1,2.75
1277,2024-04-25,3,Udinese,Roma,Draw,3.4,3.2790688292740806,1,2,0,-1.0
1283,2024-01-26,3,Cagliari,Torino,Draw,3.2,2.90859160845167,1,2,0,-1.0
1286,2024-04-26,3,Frosinone,Salernitana,Draw,4.75,4.703963102762353,1,0,0,-1.0
1287,2024-05-26,3,Atalanta,Torino,Draw,3.5,3.3057961196978174,1,0,0,-1.0
1288,2024-05-26,3,Napoli,Lecce,Draw,5.0,4.063283715481751,1,1,1,4.0
1290,2024-05-26,3,Frosinone,Udinese,Draw,3.25,3.0543024887052854,1,2,0,-1.0
1291,2024-05-26,3,Lazio,Sassuolo,Draw,5.25,4.979536714418616,1,1,1,4.25
1293,2023-08-26,3,Frosinone,Atalanta,Draw,4.0,3.8867810800639204,1,0,0,-1.0
1295,2023-08-26,3,Milan,Torino,Draw,3.8,3.760735544441975,1,0,0,-1.0
1298,2023-11-26,3,Cagliari,Monza,Draw,3.25,3.130635030240256,1,1,1,2.25
1299,2023-11-26,3,Empoli,Sassuolo,Draw,3.6,3.111682065261376,1,2,0,-1.0
1303,2024-01-27,3,Atalanta,Udinese,Draw,4.5,4.085493328316174,1,0,0,-1.0
1309,2023-08-27,3,Fiorentina,Lecce,Draw,4.2,3.8320807956276925,1,1,1,3.2
1313,2023-09-27,3,Cagliari,Milan,Draw,3.8,3.7063550575931092,1,2,0,-1.0
1314,2023-09-27,3,Empoli,Salernitana,Draw,3.3,3.1842365382408673,1,0,0,-1.0
1317,2023-09-27,3,Lazio,Torino,Draw,3.25,3.1319451301594974,1,0,0,-1.0
1321,2023-11-27,3,Bologna,Torino,Draw,3.25,3.121287068619894,1,0,0,-1.0
1330,2024-04-28,3,Bologna,Udinese,Draw,3.8,3.754662734661058,1,1,1,2.8
1331,2024-04-28,3,Atalanta,Empoli,Draw,4.5,4.491058900441391,1,0,0,-1.0
1333,2024-04-28,3,Fiorentina,Sassuolo,Draw,3.8,3.4993422188601935,1,0,0,-1.0
1334,2023-08-28,3,Salernitana,Udinese,Draw,3.2,2.803670822930265,1,1,1,2.2
1335,2023-08-28,3,Cagliari,Inter,Draw,4.5,4.282994986303059,1,2,0,-1.0
1339,2023-10-28,3,Sassuolo,Bologna,Draw,3.4,3.0056335303401363,1,1,1,2.4
1340,2023-10-28,3,Lecce,Torino,Draw,3.0,2.678737244765529,1,2,0,-1.0
1342,2024-01-29,3,Salernitana,Roma,Draw,3.8,3.3284326440759924,1,2,0,-1.0
1344,2023-10-29,3,Cagliari,Frosinone,Draw,3.3,3.2730108723205755,1,0,0,-1.0
1345,2023-10-29,3,Monza,Udinese,Draw,3.6,3.3761997978510383,1,1,1,2.6
1348,2023-12-29,3,Fiorentina,Torino,Draw,3.2,3.163967823958219,1,0,0,-1.0
1354,2024-03-30,3,Torino,Monza,Draw,3.4,3.310341142564054,1,0,0,-1.0
1357,2023-09-30,3,Lecce,Napoli,Draw,3.8,3.629931863356508,1,2,0,-1.0
1360,2023-10-30,3,Empoli,Atalanta,Draw,3.75,3.5939180637716444,1,2,0,-1.0
1363,2023-12-30,3,Cagliari,Empoli,Draw,3.4,2.7198208067650853,1,1,1,2.4
1365,2023-12-30,3,Milan,Sassuolo,Draw,4.75,4.357635256025993,1,0,0,-1.0
1366,2023-12-30,3,Verona,Salernitana,Draw,3.4,3.068535970614716,1,2,0,-1.0
1369,2024-03-01,4,Celta,Almeria,Draw,3.6,3.13399289930217,1,0,0,-1.0
1372,2023-09-01,4,Almeria,Celta,Draw,3.4,2.8618484774994624,1,2,0,-1.0
1373,2023-10-01,4,Almeria,Granada,Draw,3.6,2.8219136122972373,1,1,1,2.6
1379,2024-01-02,4,Valencia,Villarreal,Draw,3.5,3.0802796975913274,1,0,0,-1.0
1385,2023-09-02,4,Sociedad,Granada,Draw,4.5,4.015644375307186,1,0,0,-1.0
1390,2023-12-02,4,Girona,Valencia,Draw,4.0,3.5052013259189447,1,0,0,-1.0
1398,2024-02-03,4,Valencia,Almeria,Draw,3.75,3.3381150687509105,1,0,0,-1.0
1402,2024-03-03,4,Villarreal,Granada,Draw,4.0,3.3129740468979314,1,0,0,-1.0
1404,2024-03-03,4,Mallorca,Girona,Draw,3.2,2.9651364573584065,1,0,0,-1.0
1411,2023-12-03,4,Mallorca,Alaves,Draw,3.0,2.89818520733743,1,1,1,2.0
1412,2023-12-03,4,Almeria,Betis,Draw,3.6,3.230815814172568,1,1,1,2.6
1415,2024-01-04,4,Osasuna,Almeria,Draw,4.0,3.569752516434257,1,0,0,-1.0
1417,2024-01-04,4,Las Palmas,Barcelona,Draw,4.33,4.217368979728363,1,2,0,-1.0
1418,2024-02-04,4,Villarreal,Cadiz,Draw,4.0,3.95490860505934,1,1,1,3.0
1420,2024-02-04,4,Betis,Getafe,Draw,3.4,3.303287384101562,1,1,1,2.4
1422,2024-03-04,4,Osasuna,Alaves,Draw,3.1,3.0019782487733204,1,0,0,-1.0
1423,2024-04-04,4,Granada,Valencia,Draw,3.1,3.057347948769948,1,2,0,-1.0
1427,2024-05-04,4,Mallorca,Ath Madrid,Draw,3.2,3.0475128202004846,1,2,0,-1.0
1434,2024-05-05,4,Osasuna,Betis,Draw,3.25,3.18777286253327,1,2,0,-1.0
1437,2024-05-05,4,Sevilla,Granada,Draw,4.0,3.5114097036787215,1,0,0,-1.0
1438,2024-05-05,4,Vallecano,Almeria,Draw,4.0,3.4845846882136318,1,2,0,-1.0
1439,2023-11-05,4,Alaves,Almeria,Draw,3.75,3.3994631674455156,1,0,0,-1.0
1440,2023-11-05,4,Valencia,Granada,Draw,4.0,3.3336852217205273,1,0,0,-1.0
1444,2023-11-06,4,Getafe,Cadiz,Draw,3.1,2.8626762334784113,1,0,0,-1.0
1448,2023-10-07,4,Sevilla,Vallecano,Draw,3.6,3.5722625054903903,1,1,1,2.6
1449,2024-03-08,4,Barcelona,Mallorca,Draw,4.75,4.419378641814773,1,0,0,-1.0
1450,2023-10-08,4,Villarreal,Las Palmas,Draw,4.0,3.9737907126559637,1,2,0,-1.0
1454,2023-10-08,4,Granada,Barcelona,Draw,5.25,3.642886254651656,1,1,1,4.25
1458,2024-03-09,4,Cadiz,Ath Madrid,Draw,3.6,3.118286935014754,1,0,0,-1.0
1459,2024-03-09,4,Granada,Sociedad,Draw,3.3,3.27639808409144,1,2,0,-1.0
1460,2024-03-09,4,Girona,Osasuna,Draw,4.2,3.8621934330098693,1,0,0,-1.0
1465,2024-02-10,4,Alaves,Villarreal,Draw,3.4,3.174133730532761,1,1,1,2.4
1476,2023-12-10,4,Cadiz,Osasuna,Draw,3.1,2.69285393347965,1,1,1,2.1
1477,2023-12-10,4,Barcelona,Girona,Draw,5.0,4.439605873027699,1,2,0,-1.0
1479,2024-02-11,4,Mallorca,Vallecano,Draw,3.0,2.979216358214444,1,0,0,-1.0
1480,2024-02-11,4,Sevilla,Ath Madrid,Draw,3.5,3.3805596697416367,1,0,0,-1.0
1481,2024-02-11,4,Barcelona,Granada,Draw,7.5,5.572287875164634,1,1,1,6.5
1484,2024-05-11,4,Villarreal,Sevilla,Draw,4.0,3.704709822908321,1,0,0,-1.0
1487,2023-08-11,4,Almeria,Vallecano,Draw,3.3,2.966177819619247,1,2,0,-1.0
1490,2023-11-11,4,Almeria,Sociedad,Draw,3.8,3.5471670717007537,1,2,0,-1.0
1491,2023-11-11,4,Granada,Getafe,Draw,3.1,3.0571665470986575,1,1,1,2.1
1492,2023-11-11,4,Osasuna,Las Palmas,Draw,3.4,3.1188303133345316,1,1,1,2.4
1495,2023-12-11,4,Vallecano,Celta,Draw,3.1,3.0410787609909575,1,1,1,2.1
1497,2024-02-12,4,Almeria,Ath Bilbao,Draw,4.0,3.529831652789587,1,1,1,3.0
1500,2024-05-12,4,Ath Madrid,Celta,Draw,4.75,3.9711287401711237,1,0,0,-1.0
1502,2024-05-12,4,Betis,Almeria,Draw,5.5,5.028458187498251,1,0,0,-1.0
1507,2023-11-12,4,Sevilla,Betis,Draw,3.5,3.4859383029437905,1,1,1,2.5
1508,2023-11-12,4,Ath Madrid,Villarreal,Draw,5.5,4.879653577430295,1,0,0,-1.0
1509,2024-01-13,4,Las Palmas,Villarreal,Draw,3.3,3.2671750570011264,1,0,0,-1.0
1510,2024-01-13,4,Mallorca,Celta,Draw,3.1,3.000001244789318,1,1,1,2.1
1512,2024-01-13,4,Betis,Granada,Draw,4.2,3.674499687223142,1,0,0,-1.0
1516,2024-04-13,4,Cadiz,Barcelona,Draw,3.6,3.3788706117502123,1,2,0,-1.0
1518,2023-08-13,4,Celta,Osasuna,Draw,3.2,3.046803975551352,1,2,0,-1.0
1519,2023-08-13,4,Villarreal,Betis,Draw,4.0,3.371424368821001,1,2,0,-1.0
1520,2023-08-13,4,Getafe,Barcelona,Draw,3.8,3.7977778096585046,1,1,1,2.8
1521,2024-01-14,4,Almeria,Girona,Draw,4.0,2.9404436048784293,1,1,1,3.0
1524,2024-04-14,4,Granada,Alaves,Draw,3.0,2.9682635153246393,1,0,0,-1.0
1525,2024-04-14,4,Ath Bilbao,Villarreal,Draw,4.0,3.544114712973079,1,1,1,3.0
1529,2024-05-14,4,Girona,Villarreal,Draw,4.5,3.6669209478172062,1,2,0,-1.0
1530,2023-08-14,4,Cadiz,Alaves,Draw,3.0,2.8714902872985095,1,0,0,-1.0
1534,2024-05-15,4,Sevilla,Cadiz,Draw,3.6,3.2494416536916515,1,2,0,-1.0
1535,2024-05-15,4,Vallecano,Granada,Draw,3.8,3.664423414850768,1,0,0,-1.0
1536,2024-05-15,4,Celta,Ath Bilbao,Draw,3.3,2.957528984113629,1,0,0,-1.0
1538,2023-09-15,4,Vallecano,Alaves,Draw,3.25,3.1607117913001175,1,0,0,-1.0
1540,2024-02-16,4,Villarreal,Getafe,Draw,3.5,3.146482268501948,1,1,1,2.5
1543,2024-03-16,4,Getafe,Girona,Draw,3.5,3.158527971294317,1,0,0,-1.0
1544,2024-03-16,4,Ath Bilbao,Alaves,Draw,3.75,3.4774440950201413,1,0,0,-1.0
1545,2024-05-16,4,Las Palmas,Betis,Draw,3.5,3.488282148976797,1,1,1,2.5
1546,2024-05-16,4,Almeria,Barcelona,Draw,5.0,3.59168912987702,1,2,0,-1.0
1552,2023-12-16,4,Celta,Granada,Draw,4.0,3.325951626977036,1,0,0,-1.0
1554,2023-12-16,4,Sevilla,Getafe,Draw,3.4,3.3045638878796795,1,2,0,-1.0
1556,2024-02-17,4,Ath Madrid,Las Palmas,Draw,4.75,4.734990394945228,1,0,0,-1.0
1560,2024-03-17,4,Sevilla,Celta,Draw,3.4,3.1927596690799365,1,2,0,-1.0
1561,2024-03-17,4,Las Palmas,Almeria,Draw,3.5,2.954635376022169,1,2,0,-1.0
1566,2023-09-17,4,Villarreal,Almeria,Draw,4.5,4.094744396201142,1,0,0,-1.0
1567,2023-09-17,4,Sevilla,Las Palmas,Draw,4.0,3.4727793614406663,1,0,0,-1.0
1570,2023-12-17,4,Sociedad,Betis,Draw,4.0,3.4135018538107893,1,1,1,3.0
1571,2023-12-17,4,Las Palmas,Cadiz,Draw,3.3,2.784462901925831,1,1,1,2.3
1574,2024-02-18,4,Granada,Almeria,Draw,3.5,3.0188295583109466,1,1,1,2.5
1576,2024-02-18,4,Betis,Alaves,Draw,3.3,2.500879906216805,1,1,1,2.3
1577,2024-05-18,4,Alaves,Getafe,Draw,3.2,2.967735205655681,1,0,0,-1.0
1579,2023-08-18,4,Valencia,Las Palmas,Draw,3.9,3.783025481140346,1,0,0,-1.0
1580,2023-09-18,4,Granada,Girona,Draw,3.5,3.0179204360878513,1,2,0,-1.0
1581,2023-12-18,4,Girona,Alaves,Draw,4.0,3.4423213396768437,1,0,0,-1.0
1582,2024-01-19,4,Alaves,Cadiz,Draw,3.5,3.0797406835183736,1,0,0,-1.0
1589,2024-05-19,4,Cadiz,Las Palmas,Draw,3.5,2.8413109765457847,1,1,1,2.5
1590,2024-05-19,4,Granada,Celta,Draw,3.6,3.0316539171337245,1,2,0,-1.0
1599,2023-12-19,4,Granada,Sevilla,Draw,3.4,2.830176676418438,1,2,0,-1.0
1600,2024-01-20,4,Vallecano,Las Palmas,Draw,3.3,3.179250920220283,1,2,0,-1.0
1606,2024-04-20,4,Valencia,Betis,Draw,3.2,2.925408499053623,1,2,0,-1.0
1610,2023-08-20,4,Betis,Ath Madrid,Draw,3.4,2.5694411095169887,1,1,1,2.4
1611,2023-10-20,4,Osasuna,Granada,Draw,3.8,3.2964352007861866,1,0,0,-1.0
1613,2023-12-20,4,Ath Bilbao,Las Palmas,Draw,5.0,4.987491911692368,1,0,0,-1.0
1620,2024-04-21,4,Almeria,Villarreal,Draw,3.8,3.313311848354475,1,2,0,-1.0
1621,2024-04-21,4,Alaves,Ath Madrid,Draw,3.5,2.8618073867592915,1,0,0,-1.0
1624,2023-08-21,4,Granada,Vallecano,Draw,3.0,2.897407214762585,1,2,0,-1.0
1626,2023-10-21,4,Getafe,Betis,Draw,3.0,2.9326202736664504,1,1,1,2.0
1628,2023-10-21,4,Celta,Ath Madrid,Draw,3.5,3.2371058567292965,1,2,0,-1.0
1633,2024-01-22,4,Granada,Ath Madrid,Draw,3.8,2.621484217604306,1,2,0,-1.0
1638,2023-10-22,4,Villarreal,Alaves,Draw,3.75,3.632953457593566,1,1,1,2.75
1644,2023-09-23,4,Almeria,Valencia,Draw,3.6,3.009114168602319,1,1,1,2.6
1645,2023-10-23,4,Valencia,Cadiz,Draw,3.6,3.417599839938062,1,0,0,-1.0
1646,2023-12-23,4,Ath Madrid,Sevilla,Draw,4.33,3.9940241841096054,1,0,0,-1.0
1647,2024-02-24,4,Barcelona,Getafe,Draw,5.0,4.833361294434633,1,0,0,-1.0
1649,2024-02-24,4,Almeria,Ath Madrid,Draw,4.0,3.2551634929754956,1,1,1,3.0
1653,2023-09-24,4,Betis,Cadiz,Draw,3.5,2.951795508166869,1,1,1,2.5
1654,2023-09-24,4,Las Palmas,Granada,Draw,3.5,2.509287834010155,1,0,0,-1.0
1656,2023-11-24,4,Alaves,Granada,Draw,3.6,2.9373659104780634,1,0,0,-1.0
1657,2024-02-25,4,Cadiz,Celta,Draw,3.0,2.7753535286297826,1,1,1,2.0
1660,2024-02-25,4,Real Madrid,Sevilla,Draw,6.0,5.982838977343134,1,0,0,-1.0
1663,2024-05-25,4,Almeria,Cadiz,Draw,3.6,2.7067232130437144,1,0,0,-1.0
1664,2024-05-25,4,Vallecano,Ath Bilbao,Draw,3.5,3.4572038110532604,1,2,0,-1.0
1665,2024-05-25,4,Real Madrid,Betis,Draw,6.0,5.091842036234849,1,1,1,5.0
1667,2023-08-25,4,Celta,Real Madrid,Draw,3.9,3.5152084334394385,1,2,0,-1.0
1670,2023-11-25,4,Getafe,Almeria,Draw,3.75,3.192942929288547,1,0,0,-1.0
1675,2024-05-26,4,Getafe,Mallorca,Draw,3.25,2.9562203886279503,1,2,0,-1.0
1676,2024-05-26,4,Celta,Valencia,Draw,3.5,3.4869029096896016,1,1,1,2.5
1677,2024-05-26,4,Las Palmas,Alaves,Draw,3.3,3.2263836698510913,1,1,1,2.3
1678,2024-05-26,4,Sevilla,Barcelona,Draw,4.0,3.9293696902660855,1,2,0,-1.0
1679,2023-08-26,4,Cadiz,Almeria,Draw,3.2,2.757076669420468,1,1,1,2.2
1680,2023-08-26,4,Granada,Mallorca,Draw,3.0,2.6131488644038425,1,0,0,-1.0
1682,2023-09-26,4,Sevilla,Almeria,Draw,3.8,3.5772550661622002,1,0,0,-1.0
1685,2023-11-26,4,Sociedad,Sevilla,Draw,3.6,3.5899318009671264,1,0,0,-1.0
1686,2023-11-26,4,Cadiz,Real Madrid,Draw,4.5,3.5992107919982037,1,2,0,-1.0
1689,2024-01-27,4,Las Palmas,Real Madrid,Draw,4.75,4.279000187795767,1,2,0,-1.0
1693,2024-04-27,4,Almeria,Getafe,Draw,3.4,2.8876854798460108,1,2,0,-1.0
1702,2023-09-27,4,Cadiz,Vallecano,Draw,3.2,2.8045846515035757,1,1,1,2.2
1707,2024-01-28,4,Cadiz,Ath Bilbao,Draw,3.4,2.9912366181376844,1,1,1,2.4
1710,2024-04-28,4,Cadiz,Mallorca,Draw,2.9,2.893510201440524,1,1,1,1.9
1711,2024-04-28,4,Granada,Osasuna,Draw,3.1,2.8107230436048587,1,0,0,-1.0
1712,2024-04-28,4,Villarreal,Vallecano,Draw,4.0,3.9440571430281794,1,0,0,-1.0
1717,2023-09-28,4,Granada,Betis,Draw,3.3,3.0901518948432627,1,1,1,2.3
1719,2023-10-28,4,Almeria,Las Palmas,Draw,3.5,2.800001363447338,1,2,0,-1.0
1722,2023-10-28,4,Cadiz,Sevilla,Draw,3.25,3.130109433140313,1,1,1,2.25
1725,2024-04-29,4,Barcelona,Valencia,Draw,5.0,4.6435410590729305,1,0,0,-1.0
1727,2023-10-29,4,Betis,Osasuna,Draw,3.5,3.187780204325737,1,0,0,-1.0
1728,2023-10-29,4,Vallecano,Sociedad,Draw,3.2,2.8137328531782066,1,1,1,2.2
1733,2024-03-30,4,Almeria,Osasuna,Draw,3.2,2.515392590704248,1,2,0,-1.0
1735,2024-03-30,4,Barcelona,Las Palmas,Draw,6.5,6.095047653158311,1,0,0,-1.0
1737,2023-09-30,4,Vallecano,Mallorca,Draw,3.1,2.841450411480663,1,1,1,2.1
1743,2024-03-31,4,Celta,Vallecano,Draw,3.3,2.7746543581482395,1,1,1,2.3
